Ticket #,Customer Complaint,Date,Date_month_year,Time,Received Via,City,State,Zip code,Status,Filing on Behalf of Someone
250239,billing/service issues,22-04-15,22-Apr-15,1:49:03 PM,Customer Care Call,North Augusta,South Carolina,29841,Closed,No
370575,10 Days No Service - 12 Appointments Comcast Hasn't Shown Up - Comcast Has Not Fixed Home Infinity X1 - In 10 Days- Cannot Make 911 Calls,27-06-15,27-Jun-15,9:42:03 PM,Customer Care Call,North Charleston,South Carolina,29406,Open,No
329597,Internet Outages,06-08-15,06-Aug-15,9:22:53 PM,Customer Care Call,North Dartmouth,Massachusetts,2747,Solved,No
270762,High Speed Internet Awful,05-03-15,05-Mar-15,6:20:41 PM,Customer Care Call,North Dinwiddie,Virginia,23803,Closed,No
313043,"rude, nasty, customer service behavior, and a three year failure to deliver the business Internet services paid for",29-05-15,29-May-15,10:11:07 AM,Internet,North Fort Myers,Florida,33917,Open,No
358157,comcast failing still,23-06-15,23-Jun-15,12:41:20 PM,Internet,North Fort Myers,Florida,33917,Closed,No
369686,The WORST customer service team and negative outlook on customers!!!,27-06-15,27-Jun-15,9:35:08 AM,Internet,North Fort Myers,Florida,33917,Solved,No
211478,Comcast,04-01-15,04-Jan-15,10:47:35 AM,Internet,North Huntingdon,Pennsylvania,15642,Closed,No
337767,Comcast/Xfinity,06-12-15,06-Dec-15,4:38:27 PM,Internet,North Little Rock,Arkansas,72114,Solved,No
305998,Internet problems,25-05-15,25-May-15,3:52:34 PM,Customer Care Call,North Miami,Florida,33181,Solved,No
224074,Improper billing,04-08-15,04-Aug-15,1:30:03 PM,Internet,North Miami Beach,Florida,33162,Closed,No
373161,Internet being slowed.,29-06-15,29-Jun-15,5:28:32 PM,Internet,North Miami Beach,Florida,33162,Pending,No
309939,Spotty service Business class internet,27-05-15,27-May-15,4:55:53 PM,Internet,North Miami Beach Fl,Florida,33162,Solved,No
295439,Bundled cable and internet,18-05-15,18-May-15,4:13:43 PM,Internet,North Port,Florida,34286,Solved,No
228818,Comcast Dishonest Marketing Scheme,04-10-15,04-Oct-15,1:15:13 PM,Internet,North Wales,Pennsylvania,19454,Closed,Yes
334975,"Sold one service, received another",06-11-15,06-Nov-15,2:22:41 PM,Customer Care Call,Northport,Alabama,35473,Closed,No
365088,Internet Speed,25-06-15,25-Jun-15,1:29:20 PM,Internet,Northville,Michigan,48168,Pending,No
226989,Home Shopping Network Emails,04-09-15,04-Sep-15,3:31:50 PM,Customer Care Call,Norton,Massachusetts,2766,Closed,No
231122,comcast,04-12-15,04-Dec-15,11:12:17 AM,Customer Care Call,Nottingham,Maryland,21236,Closed,No
360296,Internet speed,23-06-15,23-Jun-15,10:10:29 PM,Internet,Novato,California,94944,Open,No
281553,Comcast Charging Too Much and Internet Speed Lower than Ordered,05-09-15,05-Sep-15,8:29:16 AM,Internet,Oak Park,Illinois,60302,Closed,No
305260,Ask Comcast to fix internet connection of my home,24-05-15,24-May-15,11:44:00 AM,Customer Care Call,Oak Park,Illinois,60302,Open,No
307912,Comcast scam,26-05-15,26-May-15,5:05:23 PM,Internet,Oak Park,Illinois,60303,Solved,No
316495,Comcast service and billing issue,06-01-15,06-Jan-15,11:45:00 AM,Internet,Oak Park,Illinois,60302,Closed,No
363554,Speed throttling,24-06-15,24-Jun-15,9:52:28 PM,Customer Care Call,Oak Park,Illinois,60302,Open,No
361503,bill to damn high,24-06-15,24-Jun-15,11:54:41 AM,Internet,Oak Park,Michigan,48237,Solved,No
257680,Comcast data usage cap,26-04-15,26-Apr-15,12:35:31 PM,Customer Care Call,Oak Ridge,Tennessee,37830,Closed,No
363533,Comcast - Internet Data Cap,24-06-15,24-Jun-15,9:42:17 PM,Internet,Oak Ridge,Tennessee,37830,Solved,No
225624,Comcast Service and Billing Issues,04-09-15,04-Sep-15,1:10:35 AM,Internet,Oakland,California,94602,Closed,No
308616,Illegal Charges from Comcast,27-05-15,27-May-15,12:10:08 AM,Customer Care Call,Oakland,California,94607,Solved,No
326074,Comcast,06-05-15,06-May-15,5:42:42 PM,Internet,Oakland,California,94608,Solved,Yes
337953,"Inconsistent, low speeds that are overpriced",06-12-15,06-Dec-15,5:14:44 PM,Internet,Oakland,California,94608,Solved,No
338270,Bad Customer Service,06-12-15,06-Dec-15,7:25:01 PM,Customer Care Call,Oakland,California,94602,Solved,No
339206,Unable to cancel poor internet service,13-06-15,13-Jun-15,3:10:31 PM,Internet,Oakland,California,94612,Solved,No
339936,microsoft is limiting service,14-06-15,14-Jun-15,1:43:04 PM,Customer Care Call,Oakland,California,94606,Closed,No
344269,Unethical Behavior: Comcast Requesting Credit Check or Deposit,16-06-15,16-Jun-15,6:35:22 PM,Internet,Oakland,California,94611,Solved,No
360338,Unfair bundles,23-06-15,23-Jun-15,10:19:04 PM,Customer Care Call,Oakland,California,94606,Open,No
363044,comcast,24-06-15,24-Jun-15,6:02:54 PM,Customer Care Call,Oakland,California,94621,Open,No
295447,Years of packet loss and downtime,18-05-15,18-May-15,4:17:27 PM,Internet,Oakland Park,Florida,33309,Solved,No
365565,Comcast run around,25-06-15,25-Jun-15,2:39:22 PM,Internet,Oakland Park,Florida,33334,Solved,No
222212,Comcast Cablevision Florida,04-07-15,04-Jul-15,3:49:56 PM,Customer Care Call,Ocala,Florida,34472,Closed,No
319428,comcast,06-02-15,06-Feb-15,4:53:23 PM,Customer Care Call,Ocala,Florida,34472,Solved,No
305229,Poor Quality Service and Unauthorized Charges,24-05-15,24-May-15,9:54:46 AM,Internet,Ocean City,New Jersey,8226,Solved,No
250828,Comcast/Xfinity cancellation fee,22-04-15,22-Apr-15,4:51:52 PM,Internet,Olathe,Kansas,66062,Closed,No
360680,Comcast billing and speed.,24-06-15,24-Jun-15,1:03:28 AM,Internet,Olathe,Kansas,66062,Pending,No
330392,Data Cap Overages,06-09-15,06-Sep-15,1:12:13 PM,Customer Care Call,Old Hickory,Tennessee,37138,Solved,No
224243,Comcast data caps are killing the internet,04-08-15,04-Aug-15,2:15:26 PM,Internet,Olive Branch,Mississippi,38654,Closed,No
284592,Lied to by Comcast,05-11-15,05-Nov-15,8:27:54 PM,Internet,Olive Branch,Mississippi,38654,Open,Yes
329737,Data Cap in Olive Branch MS with Comcast,06-09-15,06-Sep-15,12:57:53 AM,Customer Care Call,Olive Branch,Mississippi,38654,Solved,No
367256,Data Cap,25-06-15,25-Jun-15,11:01:14 PM,Internet,Olive Branch,Mississippi,38654,Solved,No
371075,Comcast Internet Data Cap Segregation,28-06-15,28-Jun-15,4:11:59 PM,Internet,Olive Branch,Mississippi,38654,Pending,No
224932,Inconsistent Internet Service,04-08-15,04-Aug-15,5:19:43 PM,Internet,Olympia,Washington,98512,Closed,No
224605,"Comcast - Fraudulent Billing Practices, Unwilling to resolve situation",04-08-15,04-Aug-15,3:50:45 PM,Customer Care Call,Olympia,Washington,98501,Closed,No
337209,Billing and slowing of internet,06-12-15,06-Dec-15,2:29:57 PM,Internet,Olympia,Washington,98502,Solved,No
350252,internet and tv problems.,18-06-15,18-Jun-15,6:07:10 PM,Internet,Olympia,Washington,98512,Solved,No
350931,day 3 of Internet going down and disconnect support calls,19-06-15,19-Jun-15,1:37:10 AM,Internet,Olympia,Washington,98502,Solved,No
358592,Internet Service Billing,23-06-15,23-Jun-15,2:20:41 PM,Internet,Orange,Virginia,22960,Solved,No
363610,Forcing Customer to Pay an Incorrect Bill to get it Fixed,24-06-15,24-Jun-15,10:26:52 PM,Internet,Orange Park,Florida,32273,Open,No
370168,Comcast Billing/Pricing Practices,27-06-15,27-Jun-15,3:55:52 PM,Internet,Orange Park,Florida,32065,Open,Yes
272794,Comcast terrible service #2,05-04-15,05-Apr-15,8:56:12 PM,Customer Care Call,Orangevale,California,95662,Closed,No
217985,bait and switch services for monetary gain,04-04-15,04-Apr-15,4:07:36 PM,Internet,Orcutt,California,93455,Closed,No
357126,Comcast XFINITY Internet Performance,22-06-15,22-Jun-15,8:42:52 PM,Customer Care Call,Oreland,Pennsylvania,19075,Open,No
359697,outrageous internet bill adjustments from Comcast,23-06-15,23-Jun-15,6:22:27 PM,Customer Care Call,Orland Park,Illinois,60642,Solved,No
226150,Comcast cable/phone/internet complaint,04-09-15,04-Sep-15,11:53:04 AM,Internet,Orlando,Florida,32828,Closed,No
300869,Comcast Data Usage - Additional Fee for Internet Usage but not TV,21-05-15,21-May-15,10:16:29 AM,Internet,Oro Valley,Arizona,85737,Solved,No
359803,Billing Complaint,23-06-15,23-Jun-15,6:59:28 PM,Internet,Oroville,California,95966,Solved,No
346047,comcast,17-06-15,17-Jun-15,2:56:20 PM,Customer Care Call,Osceola,Indiana,46561,Solved,No
246213,"Abysmal customer service, do not approve merger with Time Warner",20-04-15,20-Apr-15,11:43:52 PM,Internet,Owens Cross Roads,Alabama,35763,Closed,No
225791,Comcast business internet service down for 6 Days,04-09-15,04-Sep-15,9:46:19 AM,Customer Care Call,Owings Mills,Maryland,21117,Closed,No
296660,Billing,19-05-15,19-May-15,11:11:36 AM,Customer Care Call,Owings Mills,Maryland,21117,Closed,No
335204,Problems with Comcast,06-11-15,06-Nov-15,3:47:55 PM,Customer Care Call,Owins Mills,Maryland,21117,Solved,No
294812,Internet Billing,18-05-15,18-May-15,12:36:53 PM,Internet,Oxon Hill,Maryland,20745,Solved,Yes
358836,Comcast Billing,23-06-15,23-Jun-15,3:07:00 PM,Customer Care Call,Pacheco,California,94553,Solved,No
345351,COMCAST,17-06-15,17-Jun-15,12:00:39 PM,Internet,Pacific,Washington,98047,Solved,No
251736,Comcast billing,23-04-15,23-Apr-15,9:29:28 AM,Customer Care Call,Paducah,Kentucky,42003,Closed,No
293051,Data usage limit,16-05-15,16-May-15,8:47:01 AM,Customer Care Call,Paducah,Kentucky,42001,Solved,No
359239,Data Cap Limitations,23-06-15,23-Jun-15,4:25:09 PM,Customer Care Call,Paducah,Kentucky,42003,Pending,No
371160,Comcast Service Rep Missed appointment. I missed a very important family gathering because I was waiting on the worker to show.,28-06-15,28-Jun-15,5:31:25 PM,Internet,Pahokee,Florida,33476,Solved,No
358772,Unfair Billing,23-06-15,23-Jun-15,2:52:21 PM,Internet,Palatine,Illinois,60074,Solved,No
358707,Throttle internet,23-06-15,23-Jun-15,2:40:14 PM,Internet,Palatine,Illinois,60074,Solved,No
244230,"Comcast Phone, Internet and TV",20-04-15,20-Apr-15,10:24:32 AM,Customer Care Call,Palm Beach,Florida,33480,Closed,No
251802,Erroneous charges on Comcast bill,23-04-15,23-Apr-15,10:12:28 AM,Customer Care Call,Palm Beach Gardens,Florida,33418,Closed,No
301499,Deceptive and false contract on Business Comcast for Service Call,21-05-15,21-May-15,2:30:09 PM,Internet,Palm Beach Gardens,Florida,33418,Open,No
326788,poor service; inaccurate billing,06-06-15,06-Jun-15,1:22:42 PM,Customer Care Call,Palm Beach Gardens,Florida,33418,Open,No
360595,My Comcast Nightmare,24-06-15,24-Jun-15,12:08:48 AM,Customer Care Call,Palm Beach Gardens,Florida,33418,Solved,No
335844,Comcast Internet Bait and Switch,06-11-15,06-Nov-15,7:41:19 PM,Customer Care Call,Palm City,Florida,34990,Solved,No
214664,"No Service, no assistance",04-02-15,04-Feb-15,3:29:04 PM,Internet,Palmetto Bay,Florida,33157,Closed,No
243742,Comcast is a terrible service,19-04-15,19-Apr-15,4:14:27 PM,Customer Care Call,Palo Alto,California,94301,Closed,No
339241,Comcast High-Speed Internet Does Not Work,13-06-15,13-Jun-15,3:33:13 PM,Internet,Palo Alto,California,94306,Solved,No
300119,Comcast Billing & Customer Service,20-05-15,20-May-15,5:47:03 PM,Customer Care Call,Panama City Beach,Florida,32413,Solved,No
226539,Failure to Cancel Service,04-09-15,04-Sep-15,1:31:48 PM,Internet,Parkland,Florida,33067,Closed,No
362807,Unable to Return Equipment,24-06-15,24-Jun-15,4:51:20 PM,Customer Care Call,Pasadena,Maryland,21122,Solved,No
362820,Unable to Return Equipment,24-06-15,24-Jun-15,4:55:22 PM,Customer Care Call,Pasadena,Maryland,21122,Closed,No
360349,Slow Internet Speeds,23-06-15,23-Jun-15,10:23:39 PM,Customer Care Call,Patterson,California,95363,Pending,Yes
298618,Comcast keeps hiking my bill for no reason !!,20-05-15,20-May-15,10:02:10 AM,Internet,Paw Paw,Michigan,49079,Solved,No
315865,Questionable internet slowdown,31-05-15,31-May-15,5:38:21 PM,Customer Care Call,Peabody,Massachusetts,1960,Solved,No
214079,comcast,04-02-15,04-Feb-15,12:31:26 PM,Internet,Peachtree City,Georgia,30269,Closed,No
339017,Advertised Internet price not honored,13-06-15,13-Jun-15,1:13:07 PM,Internet,Peachtree City,Georgia,30269,Solved,No
341442,Data Cap problems,15-06-15,15-Jun-15,3:07:17 PM,Customer Care Call,Peachtree City,Georgia,30269,Solved,No
354431,Comcast internet overage charges,21-06-15,21-Jun-15,12:33:37 AM,Internet,Pearl,Mississippi,39208,Pending,Yes
356720,Surprise Data Caps from Comcast,22-06-15,22-Jun-15,5:39:03 PM,Internet,Pearl,Mississippi,39208,Pending,Yes
215830,Price increase while on a fixed price plan,04-03-15,04-Mar-15,9:51:10 AM,Internet,Pearland,Texas,77585,Closed,No
360771,"internet price went up, offered lower price deal with cable tv...",24-06-15,24-Jun-15,2:39:29 AM,Internet,Pearland,Texas,77584,Open,No
243166,comcast,18-04-15,18-Apr-15,4:07:30 PM,Internet,Pembroke Pines,Florida,33024,Closed,No
309754,Comcast Metro Fiber,27-05-15,27-May-15,3:45:28 PM,Customer Care Call,Pembroke Pines,Florida,33029,Open,No
225735,Comcast,04-09-15,04-Sep-15,9:03:28 AM,Internet,Peoria,Illinois,61604,Closed,No
300472,Terrible Experience with Comcast,20-05-15,20-May-15,8:39:30 PM,Customer Care Call,Peoria,Illinois,61606,Solved,No
324988,promotion ended in one month,06-05-15,06-May-15,11:17:21 AM,Customer Care Call,Peoria,Illinois,61614,Solved,No
338830,Metered bandwidth with no data meter,13-06-15,13-Jun-15,10:52:24 AM,Internet,Petal,Mississippi,39465,Solved,No
361391,Comcast Data Cap,24-06-15,24-Jun-15,11:16:59 AM,Customer Care Call,Petal,Mississippi,39465,Pending,No
365061,speed,25-06-15,25-Jun-15,1:23:25 PM,Internet,Phila,Pennsylvania,19136,Solved,No
213735,Comcast (Xfinity); Larger withdrawal on automatic payment than billed,04-02-15,04-Feb-15,10:54:44 AM,Customer Care Call,Philadelphia,Pennsylvania,19119,Closed,No
263884,inability to add service,29-04-15,29-Apr-15,12:16:49 PM,Customer Care Call,Philadelphia,Pennsylvania,19128,Closed,No
212079,No Internet service,04-01-15,04-Jan-15,1:53:22 PM,Internet,Philadelphia,Pennsylvania,19128,Closed,No
212701,Comcast Customer Service; Theft; Inconsistency,04-01-15,04-Jan-15,4:55:18 PM,Customer Care Call,Philadelphia,Pennsylvania,19121,Closed,No
264664,comcast,29-04-15,29-Apr-15,4:06:39 PM,Customer Care Call,Philadelphia,Pennsylvania,19151,Closed,No
273392,Terrible Comcast experience - No end in sight,05-05-15,05-May-15,11:42:23 AM,Customer Care Call,Philadelphia,Pennsylvania,19123,Closed,No
281631,Comcast/Xfinity Customer Service,05-09-15,05-Sep-15,11:01:44 AM,Internet,Philadelphia,Pennsylvania,19103,Solved,No
312204,Comcast is blocking HBO Go in Sony platforms,28-05-15,28-May-15,5:21:45 PM,Internet,Philadelphia,Pennsylvania,19114,Solved,No
319019,Bundle,06-02-15,06-Feb-15,2:34:59 PM,Internet,Philadelphia,Pennsylvania,19145,Closed,No
325903,Comcast Blocking HBO Go from Playstation 3 and 4,06-05-15,06-May-15,4:38:35 PM,Customer Care Call,Philadelphia,Pennsylvania,19139,Solved,No
326369,Cancelled Comcast Internet - Service and Billing was never cancelled,06-05-15,06-May-15,9:17:45 PM,Customer Care Call,Philadelphia,Pennsylvania,19104,Solved,No
326570,Terrible Service,06-06-15,06-Jun-15,9:46:47 AM,Internet,Philadelphia,Pennsylvania,19123,Closed,No
333951,Internet connectivity and speed,06-10-15,06-Oct-15,9:20:06 PM,Internet,Philadelphia,Pennsylvania,19119,Solved,No
331921,Bad Internet Speeds,06-10-15,06-Oct-15,12:53:58 AM,Internet,Philadelphia,Pennsylvania,19139,Closed,No
333086,Comcast,06-10-15,06-Oct-15,3:40:57 PM,Internet,Philadelphia,Pennsylvania,19103,Solved,No
343874,Comcast Billing Issues,16-06-15,16-Jun-15,4:19:54 PM,Customer Care Call,Philadelphia,Pennsylvania,19143,Solved,No
346005,Comcast refuses to recognize our same sex marriage,17-06-15,17-Jun-15,2:46:38 PM,Internet,Philadelphia,Pennsylvania,19129,Closed,No
347054,Comcast Wifi Service,17-06-15,17-Jun-15,6:59:39 PM,Internet,Philadelphia,Pennsylvania,19142,Solved,No
354027,terrible internet quality,20-06-15,20-Jun-15,4:03:10 PM,Customer Care Call,Philadelphia,Pennsylvania,19116,Solved,No
360405,Comcast billing and services,23-06-15,23-Jun-15,10:54:35 PM,Customer Care Call,Philadelphia,Pennsylvania,19134,Solved,No
362208,Unfair Billing at Comcast,24-06-15,24-Jun-15,2:41:24 PM,Customer Care Call,Philadelphia,Pennsylvania,19118,Solved,Yes
363147,Comcast complaint,24-06-15,24-Jun-15,6:39:01 PM,Internet,Philadelphia,Pennsylvania,19130,Open,No
369527,internet service provider billing increase,26-06-15,26-Jun-15,11:43:10 PM,Internet,Philadelphia,Pennsylvania,19106,Solved,No
373795,Was liked to about the speed and the price that was offered to me.,29-06-15,29-Jun-15,10:35:44 PM,Customer Care Call,Philadelphia,Pennsylvania,19103,Solved,No
374002,COMCAST,30-06-15,30-Jun-15,8:38:10 AM,Internet,Philadelphia,Pennsylvania,19154,Solved,No
290941,Stop The CAP,14-05-15,14-May-15,7:34:26 PM,Customer Care Call,Phoenixville,Pennsylvania,19460,Open,No
272020,Comcast quoted one price then billed another,05-04-15,05-Apr-15,3:25:22 PM,Internet,Pigeon Forge,Tennessee,37863,Solved,No
365068,Poor internet quality,25-06-15,25-Jun-15,1:23:54 PM,Customer Care Call,Pikesville,Maryland,21208,Closed,No
214948,Comcast Terrible Experience with no resolution,04-02-15,04-Feb-15,4:57:32 PM,Internet,Pittsburgh,Pennsylvania,15222,Closed,No
214952,Comcast Terrible Experience with no resolution,04-02-15,04-Feb-15,4:58:09 PM,Customer Care Call,Pittsburgh,Pennsylvania,15222,Closed,No
233656,Comcast Throttling Connection Speeds,13-04-15,13-Apr-15,10:36:10 PM,Customer Care Call,Pittsburgh,Pennsylvania,15213,Closed,No
233422,Comcast,13-04-15,13-Apr-15,7:55:26 PM,Internet,Pittsburgh,Pennsylvania,15218,Closed,No
321302,COMCAST FRAUDULENT BILLING & CHARGES,06-03-15,06-Mar-15,2:45:00 PM,Internet,Pittsburgh,Pennsylvania,15216,Solved,No
360149,Unfair pricing,23-06-15,23-Jun-15,8:57:46 PM,Internet,Pittsburgh,Pennsylvania,15232,Solved,No
360394,Comcast's Unfair Billing and Pricing Practices,23-06-15,23-Jun-15,10:44:41 PM,Customer Care Call,Pittsburgh,Pennsylvania,15205,Pending,No
360348,Slowed Internet Speeds,23-06-15,23-Jun-15,10:23:21 PM,Customer Care Call,Pittsburgh,Pennsylvania,15213,Solved,No
364134,Comcast -- Throttling Connection,25-06-15,25-Jun-15,10:33:27 AM,Customer Care Call,Pittsburgh,Pennsylvania,15212,Solved,No
373203,"No internet, phone or cable service",29-06-15,29-Jun-15,5:41:35 PM,Internet,Pittsburgh,Pennsylvania,15238,Solved,No
372830,Comcast bundling of internet and tv services and deceptive sales practices,29-06-15,29-Jun-15,4:06:11 PM,Internet,Pittsburgh,Pennsylvania,15224,Solved,No
374131,Comcast price inflation,30-06-15,30-Jun-15,10:24:47 AM,Customer Care Call,Pittsburgh,Pennsylvania,15217,Solved,No
258748,Comcast,27-04-15,27-Apr-15,12:28:34 PM,Customer Care Call,Placida,Florida,33946,Closed,No
320484,Comcast,06-03-15,06-Mar-15,10:36:38 AM,Customer Care Call,Placida,Florida,33946,Closed,No
224912,Slow internet speeds,04-08-15,04-Aug-15,5:16:03 PM,Customer Care Call,Plainfield,Illinois,60586,Closed,No
323616,bill payment,06-04-15,06-Apr-15,2:59:31 PM,Internet,Plainfield,Illinois,60544,Solved,No
330481,Comcast service,06-09-15,06-Sep-15,1:47:17 PM,Internet,Plainsboro,New Jersey,8536,Open,No
356971,comcast is not providing service for bad internet,22-06-15,22-Jun-15,7:23:06 PM,Internet,Plainsboro,New Jersey,8536,Solved,No
